0.821,15.302999999999999
0.822,15.28
0.823,15.255
0.824,15.229000000000001
0.825,15.203
0.826,15.175999999999998
0.827,15.148
0.828,15.12
0.829,15.091
0.83,15.062000000000001
0.831,15.033
0.832,15.004000000000001
0.833,14.974
0.834,14.944
0.835,14.915
0.836,14.885
0.837,14.855
0.838,14.825999999999999
0.839,14.797
0.84,14.767999999999999
0.841,14.74
0.842,14.712
0.843,14.684000000000001
0.844,14.657
0.845,14.630999999999998
0.846,14.606
0.847,14.581
0.848,14.557
0.849,14.533
0.85,14.511
0.851,14.489
0.852,14.469000000000001
0.853,14.449000000000002
0.854,14.43
0.855,14.413
0.856,14.395999999999999
0.857,14.38
0.858,14.365
0.859,14.352
0.86,14.339
0.861,14.327
0.862,14.315999999999999
0.863,14.307
0.864,14.298
0.865,14.29
0.866,14.283
0.867,14.277000000000001
0.868,14.272
0.869,14.267000000000001
0.87,14.263
0.871,14.26
0.872,14.258
0.873,14.255999999999998
0.874,14.255
0.875,14.255
0.876,14.255
0.877,14.255
0.878,14.255999999999998
0.879,14.257
0.88,14.258
0.881,14.26
0.882,14.262
0.883,14.263
0.884,14.265
0.885,14.267000000000001
0.886,14.269
0.887,14.270999999999999
0.888,14.272
0.889,14.273
0.89,14.274000000000001
0.891,14.275
0.892,14.275
0.893,14.275
0.894,14.274000000000001
0.895,14.273
0.896,14.270999999999999
0.897,14.269
0.898,14.265999999999998
0.899,14.263
0.9,14.258
0.901,14.253
0.902,14.248
0.903,14.242
0.904,14.234000000000002
0.905,14.227
0.906,14.218
0.907,14.209000000000001
0.908,14.199000000000002
0.909,14.187999999999999
0.91,14.177
0.911,14.164000000000001
0.912,14.151
0.913,14.138
0.914,14.123
0.915,14.107999999999999
0.916,14.093
0.917,14.077
0.918,14.06
0.919,14.043
0.92,14.025
0.921,14.007
0.922,13.988
0.923,13.969000000000001
0.924,13.95
0.925,13.93
0.926,13.91
0.927,13.89
0.928,13.87
0.929,13.85
0.93,13.83
0.931,13.809000000000001
0.932,13.789000000000001
0.933,13.769
0.934,13.749
0.935,13.729000000000001
0.936,13.709000000000001
0.937,13.689
0.938,13.67
0.939,13.651
0.94,13.633
0.941,13.615
0.942,13.597000000000001
0.943,13.58
0.944,13.562999999999999
0.945,13.546
0.946,13.530999999999999
0.947,13.515
0.948,13.5
0.949,13.485999999999999
0.95,13.472999999999999
0.951,13.459000000000001
0.952,13.447000000000001
0.953,13.435
0.954,13.423
0.955,13.412
0.956,13.402000000000001
0.957,13.392000000000001
0.958,13.382
0.959,13.373
0.96,13.365
0.961,13.357000000000001
0.962,13.349
0.963,13.341
0.964,13.334000000000001
0.965,13.327
0.966,13.32
0.967,13.314
0.968,13.307
0.969,13.300999999999998
0.97,13.295
0.971,13.288
0.972,13.282
0.973,13.275
0.974,13.267999999999999
0.975,13.261
0.976,13.254000000000001
0.977,13.245999999999999
0.978,13.238
0.979,13.23
0.98,13.22
0.981,13.210999999999999
0.982,13.200999999999999
0.983,13.19
0.984,13.177999999999999
0.985,13.165999999999999
0.986,13.152999999999999
0.987,13.139000000000001
0.988,13.124
0.989,13.107999999999999
0.99,13.092
0.991,13.074000000000002
0.992,13.056
0.993,13.036
0.994,13.015999999999998
0.995,12.994000000000002
0.996,12.972000000000001
0.997,12.948
0.998,12.924000000000001
0.999,12.898
1,12.872
